"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@SuhasChaugule Thanks for reaching out, Suhas. You can learn how to change the date of your life event in our Help… https://t.co/MpJNiHiCni",FALSE,0,"SuhasChaugule",2020-02-21 19:57:35,TRUE,"1230529156657496064","1230944677710397442","491206939","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@4ur3liad ""What is on the other side is never guaranteed, but we dare our dreams nonetheless"" - Victor Ekpuk (… https://t.co/RWumXBc6Vr",FALSE,171,"Facebook",2020-02-19 16:52:33,TRUE,"1227632093263351808","1230173334484074496","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",37,FALSE,FALSE,NA,NA
"Adam (@adslawrence), Anna and their cats first met in the comments section of the 'This Cat is CHONKY' Facebook gro… https://t.co/A8PCOsYVTF",FALSE,240,NA,2020-02-14 18:36:48,TRUE,NA,"1228387633719435265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",32,FALSE,FALSE,NA,NA
"<U+0001F64C><U+0001F30F> https://t.co/B0DjQt8lX3",FALSE,348,NA,2020-02-12 18:31:46,FALSE,NA,"1227661589009948672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",72,FALSE,FALSE,NA,NA
"@4ur3liad ""My work is inspired by the intimate experiences of friendship, self love and soul searching. I portray s… https://t.co/scso0RSUwS",FALSE,148,"Facebook",2020-02-12 16:34:33,TRUE,"1225151705563578369","1227632093263351808","2425151","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",34,FALSE,FALSE,NA,NA
"RT @UNICEF: You asked. We got you answers.

This #SaferInternetDay, we’ve brought together cyberbullying and child protection experts and t…",FALSE,0,NA,2020-02-11 17:24:49,FALSE,NA,"1227282354848190465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",335,TRUE,FALSE,NA,NA
"Some of our corporate social accounts were briefly hacked but we have secured and restored access",FALSE,1215,NA,2020-02-08 01:49:37,FALSE,NA,"1225959837709697025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Facebook",445,FALSE,FALSE,NA,NA
"@m_gutierrez13 Hi Mike. If you think your account has been hacked or taken over, you can visit this page to secure… https://t.co/Amt86JZA6H",FALSE,4,"m_gutierrez13",2020-02-07 22:33:18,TRUE,"1225848653056815105","1225910432420057095","1117499389","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@princemishra333 Hi there. We understand your concern. For additional support with a disabled account, please visit… https://t.co/a4BoLifMTv",FALSE,7,"princemishra333",2020-02-07 22:23:13,TRUE,"1225833891514077185","1225907895876902914","4873122841","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@thisisjmx We understand your concern James. For additional support with a disabled account, please visit our Help… https://t.co/K6UqScqXnR",FALSE,2,"thisisjmx",2020-02-07 22:21:55,TRUE,"1225365902880903168","1225907568083640320","53991200","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@dstvguy Hi there. You can learn how to request a new verification code by visiting our Help Center here: https://t.co/7xm04kUKWw. -AM",FALSE,0,"dstvguy",2020-02-07 22:18:57,FALSE,"1225380069029433344","1225906823129128967","73175712","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"How Women's Wheelchair Motocross World Champion Lily Rice (@lilyrice_wcmx) started her journey in WCMX: a used whee… https://t.co/NSnQ5inggz",FALSE,219,NA,2020-02-07 18:15:06,TRUE,NA,"1225845457512882176",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","Facebook",50,FALSE,FALSE,NA,NA
"@hopeseleto Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/N3cbAj8ypZ. -AM",FALSE,2,"hopeseleto",2020-02-07 00:06:59,FALSE,"1225362132688146433","1225571623627083777","723743839","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Elissa_Maple Hi Elissa. For help with a hacked account, please visit our Help Center here: https://t.co/6JTKO4XFWo. -KY",FALSE,1,"Elissa_Maple",2020-02-06 22:24:07,FALSE,"1225525992728539136","1225545736651145223","1180844471778467840","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@elmo3907 Hi Amanda. Unfortunately disabling comments on your posts is not currently available. We welcome you to s… https://t.co/QIk2a9u8QY",FALSE,1,"elmo3907",2020-02-06 18:21:23,TRUE,"1225244381894062082","1225484651113910284","20398588","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@AshleyG55637923 Hi Ashley. If you think your account has been disabled, please visit our Help Center for more info… https://t.co/In9ikSEsgM",FALSE,0,"AshleyG55637923",2020-02-06 18:15:48,TRUE,"1224744676319813632","1225483245254561792","1224743703631335432","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"Featured this month in our offices across the world, Aurélia Durand (@4ur3liad) describes her work as creating “the… https://t.co/9vatfPCyjq",FALSE,377,NA,2020-02-05 20:18:23,TRUE,NA,"1225151705563578369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",87,FALSE,FALSE,NA,NA
"@TheMightyBrain Hi there. You can learn how to report an account that's pretending to be someone you know in our He… https://t.co/sRHQthBPdc",FALSE,0,"TheMightyBrain",2020-02-05 18:04:15,TRUE,"1224988603014615040","1225117948471320577","753845266126471169","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ELOCHUKWU33 Hi there. If you think your account has been hacked, we can help you secure it. Learn more in our Help… https://t.co/E0TNctrfRR",FALSE,0,"ELOCHUKWU33",2020-02-05 18:03:14,TRUE,"1224932118456868864","1225117696049676290","895669991592382464","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@gufranba Hi Mohd. If you think your account has been disabled, please visit our Help Center for more information:… https://t.co/yFSLzEcXNc",FALSE,0,"gufranba",2020-02-05 18:03:01,TRUE,"1224968755890929669","1225117639648993280","3076059205","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sjpnetwork Hi there. To learn how to recover your account if do not have access to your phone number or email, ple… https://t.co/qkwugT8dLf",FALSE,1,"sjpnetwork",2020-02-05 18:00:02,TRUE,"1224011888822038530","1225116889359224835","332673814","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@iMayankKushwaha Hi Mayank. Your friend can learn how to recover her account if she does not have access to her pho… https://t.co/xKIy2AnHSQ",FALSE,0,"iMayankKushwaha",2020-02-05 17:59:22,TRUE,"1224012597273538560","1225116721675231235","845655297595260930","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@AN_R_GEDN Hi Anna. Please reach out to the Facebook Business Page regarding these charges here: https://t.co/vaJx38DYhZ. -AJ",FALSE,0,"AN_R_GEDN",2020-02-05 17:58:55,FALSE,"1224040050096320512","1225116609649565696","1009122746620661760","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@_Thaodan Hi there. If your URL is blocked, you can try running your website through our debugger here: https://t.co/6IpZfgYP1t. -AJ",FALSE,1,"_Thaodan",2020-02-05 17:56:35,FALSE,"1224061638585786368","1225116021855543296","724319262","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Capronx13 Hi there. If your account has been hacked, you can visit our Help Center to secure it: https://t.co/I5VzC4zQNr. -AJ",FALSE,0,"Capronx13",2020-02-05 17:56:12,FALSE,"1224061667371126784","1225115923037683714","1211254290104246272","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@ShreyasiINC Hi Shreyasi. To learn how to recover your account if you do not have access to your phone number or em… https://t.co/cEHR3RXxsF",FALSE,0,"ShreyasiINC",2020-02-05 17:55:32,TRUE,"1223502596222025729","1225115757555699712","2754482564","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@piyushnnp Hi there. If you see content on Facebook that goes against our Community Standards, use the ""Find Suppor… https://t.co/J3F5nE0WYt",FALSE,0,"piyushnnp",2020-02-05 17:54:18,TRUE,"1223583717412655105","1225115443909754892","2889553760","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@wael9911 Hi there. You can find additional support for a disabled account here: https://t.co/Yh5rUA2wWz. -KY",FALSE,1,"wael9911",2020-02-04 23:31:18,FALSE,"1224778032415739910","1224837866586607616","422454123","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@kcmorrynu1 Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/NYeVivJYMf. -AM",FALSE,0,"kcmorrynu1",2020-02-04 23:30:54,FALSE,"1224579153552461825","1224837767051599872","904449644","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@tanyuska9 Hi there. If you're having trouble receiving a code to verify your account, you can request a new one. L… https://t.co/VUv9Yab7Ju",FALSE,1,"tanyuska9",2020-02-04 23:30:24,TRUE,"1224630056514990081","1224837641369276416","1461917220","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"Rolling out new updates to @Messenger Kids today to give parents more control. Check the details <U+0001F447> https://t.co/rlBMXcx1FX",FALSE,150,NA,2020-02-04 18:50:22,FALSE,NA,"1224767166584504320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",34,FALSE,FALSE,NA,NA
"@lauraamythomas Hi Laura. If you believe your account was taken over by someone else, please secure it here: https://t.co/9BDfGYzWsh. -AM",FALSE,0,"lauraamythomas",2020-02-04 18:29:53,FALSE,"1224704039117606915","1224762013907398656","360170547","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ashleyismynameo Hi Ashley. We understand your concerns. For additional support with a disabled account, please vis… https://t.co/SIJ3q1RQk6",FALSE,1,"ashleyismynameo",2020-02-04 18:28:36,TRUE,"1224068796496916485","1224761689549262848","586215978","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@DaDeceptive0ne Hi there. Please visit the Facebook Business Page for additional support with the errors you're exp… https://t.co/EHBlrpdjdn",FALSE,0,"DaDeceptive0ne",2020-02-04 18:27:06,TRUE,"1224377215653220353","1224761311252357121","2420851856","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@oscarsadie1 Hi Craig. Please visit the Facebook for Business Facebook Page for support with your security issue:… https://t.co/xeLKhtNTTK",FALSE,0,"oscarsadie1",2020-02-04 18:25:24,TRUE,"1222971676838723586","1224760886503661571","314442277","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Q1999 Thanks for reaching out, Henri. Please fill out this Help Center form to report that you're receiving Facebo… https://t.co/d3lJPImPOa",FALSE,0,"Q1999",2020-02-04 15:32:29,TRUE,"1224680514826702849","1224717368787718144","74546059","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@MaxiMigdal Hi Maxi. You can reach out to the Facebook Business Page regarding what you're experiencing when you tr… https://t.co/FvfqqwaG1I",FALSE,2,"MaxiMigdal",2020-02-04 15:31:17,TRUE,"1224684911753342977","1224717064658616320","1146422588257775616","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@vijaydubey361 Hi Vijay. You can learn about why you may have been blocked from a feature and how to avoid future b… https://t.co/yCqEZYknaH",FALSE,0,"vijaydubey361",2020-02-04 15:30:20,TRUE,"1224685981883752450","1224716826237685760","2538067976","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Anthonydrury7 Hi Anthony. We first recommend updating to the latest version of the app. If it's still not loading… https://t.co/Fn2JYOAUWu",FALSE,0,"Anthonydrury7",2020-02-04 15:30:09,TRUE,"1224701935086899203","1224716780767268866","1201171136140206082","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Syxnrgy Hi there. If you think your grandparent's Facebook account was hacked, learn about the next steps to take… https://t.co/r230zS9Vm8",FALSE,0,"Syxnrgy",2020-02-04 15:29:51,TRUE,"1224709551364231170","1224716707538898945","412218204","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@cruzerwin126 Hi there. If you're looking for help with your Facebook account, you can visit our Help Center: https://t.co/ZzZ97ztICx. -KN",FALSE,0,"cruzerwin126",2020-02-04 15:23:18,FALSE,"1224710501533397002","1224715058988703746","3568095792","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Terransart Hi Terran. Thank you for reaching out. Please visit this Help Center article for further assistance wit… https://t.co/6jJvU7RwQW",FALSE,0,"Terransart",2020-02-04 15:22:00,TRUE,"1223388152598917120","1224714728645242885","760626049508007936","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SyCjam Hi there. We understand your concern. For additional support with a disabled account, please visit our Help… https://t.co/XqNfx0yWBy",FALSE,0,"SyCjam",2020-02-04 15:12:12,TRUE,"1222242185745027072","1224712263120179201","2287811772","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Don_Svetlio Hi there. If you're having trouble receiving a code to verify your account, you can request a new one… https://t.co/WXkgrOkCQX",FALSE,0,"Don_Svetlio",2020-02-04 00:18:57,TRUE,"1223993655041691648","1224487470949183488","1139750822","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@nottsurre Hi there. For additional support with a disabled account, please visit our Help Center: https://t.co/aoI1wri7iC. -AJ",FALSE,1,"nottsurre",2020-02-04 00:17:46,FALSE,"1224023748577300485","1224487170754404354","1170299251374604288","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Rakesh38227147 Hi Rakesh. If you think your account has been disabled, please visit our Help Center for more infor… https://t.co/Tqn6D0MTb1",FALSE,0,"Rakesh38227147",2020-02-04 00:17:14,TRUE,"1224061260649488384","1224487040366120960","1224057303537573888","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@PrintmePretty1 Hi there. Please visit the Facebook Business Page for assistance with your ad account here: https://t.co/PBo8c4SIPH. -AJ",FALSE,0,"PrintmePretty1",2020-02-04 00:11:17,FALSE,"1223645738045001731","1224485539933511680","2157550556","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JosephDanju Hi Joseph. For additional support with a disabled account, please visit our Help Center: https://t.co/RyDVhox9zt. -AJ",FALSE,0,"JosephDanju",2020-02-04 00:10:23,FALSE,"1223544371133415426","1224485314078629893","715224327499726848","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@SisBoomTweet Hi Trevor. If your website is blocked, please use our website debugger: https://t.co/fzHEbTmAFm.  -GD",FALSE,0,"SisBoomTweet",2020-02-04 00:02:09,FALSE,"1222238445516378112","1224483240959934465","99158854","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@katie_monstah Hi there. Reports from people on Facebook help us identify and fix problems when something's not wor… https://t.co/28DzMOBST7",FALSE,0,"katie_monstah",2020-02-03 23:48:36,TRUE,"1224080476870184960","1224479833519984641","21144532","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VoyC74656 Hi Dwayne. You can fill out this Help Center form to share your feedback with the team: https://t.co/f6eEDP9HXw. -KN",FALSE,0,"VoyC74656",2020-02-03 23:46:29,FALSE,"1224080255679332353","1224479301665533953","23906533","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@pixarfreak Hi Rachel. If you're having trouble logging into your Facebook account, here are some steps you can try… https://t.co/OOsHfy7VeV",FALSE,0,"pixarfreak",2020-02-03 23:45:24,TRUE,"1224331516429381637","1224479025588064258","264552316","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
